date,close,high,low,open,volume,daily_return_decimal
2010-01-04,75.13219451904297,75.28151963277168,74.49222587086831,74.54910775342763,8977300,
2010-01-05,75.01130676269531,75.13930049084342,74.64155011752979,75.09663772315145,6549200,-0.0016090007369212733
2010-01-06,75.0610580444336,75.26727039813561,74.9188452470869,75.01839529024369,6797200,0.00066325043364035
2010-01-07,75.33129119873047,75.38817307866816,74.62732300564747,74.93308548873459,6312000,0.0036001777930829704
2010-01-08,75.4521484375,75.4521484375,74.97572961735739,75.1392737854325,4912000,0.0016043431201875347
2010-01-11,75.75788879394531,75.8432196992617,75.24591421218443,75.65833878361055,6858300,0.004052109353765765
2010-01-12,75.47348022460938,75.67258030425606,75.07528006531602,75.26726787781237,8869900,-0.0037541776026719376
2010-01-13,75.90719604492188,76.07785239054732,75.40233384635718,75.60854608381048,8619100,0.005746598924837754
2010-01-14,76.1063232421875,76.19165415805675,75.78634180154917,75.82900454694912,7039900,0.0026232980223348523
2010-01-15,75.38101959228516,76.0707628198006,75.04681366348335,76.04231918489528,14027400,-0.009530136511709641
2010-01-19,76.20585632324219,76.24852448422578,75.27435042196728,75.30279405426697,10877400,0.010942233673918667
2010-01-20,75.38814544677734,75.75790736874015,74.75528932945217,75.7294637266607,11896600,-0.010730289191900999
2010-01-21,73.74559783935547,75.45217916134686,73.74559783935547,75.352629081529,22253800,-0.0217878765645122
2010-01-22,72.26653289794922,73.85223215320487,72.2096510346987,73.51091384834974,24606900,-0.020056315017313864
2010-01-25,72.46566009521484,72.89941087953488,72.29499817917491,72.80697307715062,18236800,0.0027554552471311666
2010-01-26,72.44427490234375,73.28334310805216,72.1598494157186,72.28784305472728,18352400,-0.000295107956554852
2010-01-27,72.74296569824219,72.8922907788165,71.81145387408185,72.29498503144818,16203100,0.004123042107897046
2010-01-28,71.96076965332031,72.97050002132589,71.47013171629986,72.94916321965513,13409200,-0.010752875379959614
2010-01-29,71.49858093261719,72.78562472180872,71.39903088400959,72.21676265113325,14556900,-0.006422787345518599
2010-02-01,72.41582489013672,72.77847440622985,71.86829990903513,71.96784990559905,9985500,0.012828841433705884
2010-02-02,73.15531921386719,73.31175642185363,72.30203225675263,72.49401992333024,8891300,0.01021177794843009
2010-02-03,72.97763061523438,73.28339310451975,72.771418199198,72.9705237707681,6561600,-0.002428922469921102
2010-02-04,71.13584899902344,72.5793284603461,71.114517645418,72.49399762085986,16419300,-0.02523761871526775
2010-02-05,71.22126007080078,71.34924833661496,69.94132316195284,71.21414780323201,28939700,0.0012006755100162358
2010-02-08,70.55281829833984,71.37766196207737,70.48171192776964,71.10745558388321,10929500,-0.009385424686342847
2010-02-09,71.56968688964844,72.16698717757566,70.99371255478063,71.2212617216909,19228000,0.014412869901364589
2010-02-10,71.47718811035156,71.79717480872436,70.92966327212234,71.49852489696296,11212100,-0.0012924295650404982
2010-02-11,72.23097229003906,72.35185369197946,71.01503515418467,71.40612300018061,9934200,0.010545800689917284
2010-02-12,72.01052856445312,72.08164037064005,71.10035386597956,71.48433483409856,13643000,-0.0030519279832030843
2010-02-16,73.1055908203125,73.219365380469,72.2380787868629,72.53673429473889,8958800,0.01520697428125728
2010-02-17,73.51091003417969,73.5535782107417,73.20514765665746,73.35447813701936,8784900,0.005544298449942531
2010-02-18,74.07271575927734,74.16515902414397,73.35453358265912,73.36164042989945,8677700,0.0076424808893869045
2010-02-19,74.13328552246094,74.41844205613303,73.72693922962347,73.92654717152138,9324500,0.000817706797472395
2010-02-22,74.02632904052734,74.41128943021128,73.93365550628944,74.41128943021128,5285200,-0.0014427592299438574
2010-02-23,73.33484649658203,74.24021255455605,73.20652634107545,73.86238249637222,10810200,-0.009341035181776314
2010-02-24,73.926513671875,74.10473574479553,73.42036363744941,73.55581415331895,9658700,0.008068022278066023
2010-02-25,73.64134979248047,73.66986053291076,72.65756064157786,72.89281504191588,10052900,-0.0038573965581583103
2010-02-26,73.64134979248047,73.86234338369826,73.27064490002569,73.67699093747088,6961100,0.0
2010-03-01,74.15464782714844,74.28296795471863,73.8409806344599,73.9051379787916,5818700,0.006970242073433441
2010-03-02,74.14752197265625,74.59663969432823,74.10474497137318,74.44693378710424,5673300,-9.609450925851526e-05
2010-03-03,74.20457458496094,74.6893390689505,74.01922745792713,74.38992715090335,5891900,0.0007694473232122689
2010-03-04,74.49684143066406,74.54674340353979,74.11188102323388,74.31148891473683,6168300,0.003938663449495117
2010-03-05,75.39510345458984,75.4022284249156,74.76063300544375,74.84617616062206,6753500,0.012057719584820381
2010-03-08,75.2739028930664,75.53767362687019,75.20974553125126,75.3665818897882,5728100,-0.001607538898019234
2010-03-09,75.35941314697266,75.7301180674718,75.14554994413591,75.16693572052904,8672300,0.001135988046583991
2010-03-10,75.40219116210938,75.66596178434388,75.12416516735952,75.43783775175667,7325500,0.0005676532413181334
2010-03-11,75.76573181152344,75.77286221404398,75.02432767758837,75.30948395047163,7739600,0.004821353913077697
2010-03-12,75.86558532714844,76.05093784162715,75.6588470300197,76.0224216517914,10139600,0.0013179245186121236
2010-03-15,75.97248840332031,76.01525995101238,75.47346888389667,75.78001099980115,6760400,0.0014091115979779634
2010-03-16,76.3289566040039,76.36460319762087,75.85845311391805,76.12221832661996,6848800,0.004692069565908952
2010-03-17,76.64974975585938,76.89926501892766,76.44301692934387,76.50004386136216,6989400,0.004202771348228218
2010-03-18,76.95630645751953,77.0133388391949,76.60699263784562,76.65689461208474,7495600,0.003999448173498177
2010-03-19,76.6684341430664,77.2612694597598,76.36844715727754,76.6684341430664,12068000,-0.003740724155102626
2010-03-22,76.98986053466797,77.18985187695246,76.36845419312223,76.3898810584591,8835200,0.004192421499071841
2010-03-23,77.76126098632812,77.79697061238151,77.0184321025392,77.16128150546362,9105900,0.01001950706629473
2010-03-24,77.42552947998047,77.71837227952655,77.2969628864508,77.51123690943135,7075900,-0.0043174647901695895
2010-03-25,77.4541244506836,78.2326629060971,77.368411545308,77.84696300593953,9526500,0.0003693222493301729
2010-03-26,77.44696807861328,77.90409260283104,77.23268857379375,77.58981744892351,8859800,-9.239497729873758e-05
2010-03-29,77.79693603515625,77.96836178170106,77.61837163618682,77.70408450945922,5886300,0.004518807710945261
2010-03-30,77.94700622558594,78.125570800376,77.61844806189525,77.86129871727607,5781300,0.0019289987251152052
2010-03-31,77.57554626464844,77.88267736105317,77.36841083224942,77.72553976065703,6078200,-0.004765544937831989
2010-04-01,78.05411529541016,78.26839488044357,77.61127881206356,78.02554432078195,11474400,0.006169070716293579
2010-04-05,78.37550354003906,78.48263784064284,78.03265743004482,78.27550244388544,4237800,0.004117505443659963
2010-04-06,78.36835479736328,78.47549454097829,78.0540796692536,78.17550216898553,4407600,-9.121144175017193e-05
2010-04-07,77.88980102539062,78.35406415100334,77.5112398831634,78.24692986007952,10894000,-0.0061064669943633465
2010-04-08,78.11842346191406,78.2612729261321,77.49701684891434,77.64701042115061,8764300,0.002935203755995097
2010-04-09,78.61123657226562,78.6255247844205,78.14697321500125,78.22553658442799,6013100,0.00630853886333016
2010-04-12,78.69693756103516,78.82550420414779,78.5540881572902,78.66836659041508,4366500,0.0010901875165232333
2010-04-13,78.7469711303711,78.88268194005924,78.2327043245612,78.56840656998476,6104100,0.0006357753031638325
2010-04-14,79.48977661132812,79.51120348027685,78.87551427113513,78.99693682808214,7987400,0.009432813355160885
2010-04-15,79.68264770507812,79.7255069051461,79.31123581708914,79.33980680068183,8664000,0.0024263635145569395
2010-04-16,78.76113891601562,79.7047283065147,78.4180130222882,79.53316808655153,22103600,-0.011564736057380953
2010-04-19,79.23298645019531,79.28303056382312,78.44666231563309,78.53244521267447,10482500,0.005990867332210881
2010-04-20,79.4188003540039,79.65469909295027,79.19005154909274,79.50458320102123,8901000,0.0023451584009823723
2010-04-21,79.46173858642578,79.70478194043581,79.12576239980801,79.4474387104224,9115800,0.0005406557670284418
2010-04-22,79.59756469726562,79.71194190445985,78.73975745853066,79.06858374850592,9946100,0.0017093271964105927
2010-04-23,80.03359985351562,80.09078844396343,79.38309736203529,79.55465767957456,13873100,0.0054779961913205
2010-04-26,80.119384765625,80.47680528425774,80.07649059480215,80.14082912413429,8015700,0.0010718612216167323
2010-04-27,78.53956604003906,80.19084665594991,78.43948875748706,79.89061480829392,19874600,-0.019718308249712768
2010-04-28,79.02570343017578,79.23300259611018,78.41093951061629,78.90417627115143,14833300,0.006189713219052928
2010-04-29,79.84062957763672,80.06222864384355,79.29019870157865,79.30449858225384,7472600,0.010312165688989738
2010-04-30,78.7039794921875,80.06217824968383,78.66109078477074,79.92635673779327,14615900,-0.014236487004952059
2010-05-03,79.73330688476562,79.93346134427603,79.03991075446173,79.03991075446173,8324800,0.013078466924030252
2010-05-04,78.17504119873047,79.01855410982037,77.70324334587065,78.9971097444733,19911700,-0.01954347244479948
2010-05-05,77.77474975585938,78.31802531585062,77.38158478788532,77.59603939838159,18900400,-0.005120450680077049
