Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,Drawdown,IsWin,Order Ids
2021-11-16T19:01:00Z,"SPXW  211126P04650000",2021-11-19T17:36:00Z,Sell,12.6,8.2,24,10560,31.2,19080,1,"	486,487" 
2021-11-19T19:01:00Z,"SPXW  211129P04640000",2021-11-22T14:36:00Z,Sell,12.5,6.2,24,15120,31.2,5280,1,"	488,489" 
2021-11-23T19:01:00Z,"SPXW  211203P04570000",2021-11-24T18:11:00Z,Sell,18.1,11.8,25,15750,32.5,21750,1,"	490,491" 
2021-11-29T14:36:00Z,"SPXW  211206P04455000",2021-11-29T14:40:00Z,Buy,12.4,11.899246875,27,-1352.03,35.1,1892.03,0,"	493,494" 
2021-11-30T19:01:00Z,"SPXW  211210P04445000",2021-12-01T14:46:00Z,Sell,29.6,18.6,27,29700,35.1,31725,1,"	495,496" 
2021-12-03T19:01:00Z,"SPXW  211213P04370000",2021-12-06T14:36:00Z,Sell,41.8,20.7,30,63300,39,29550,1,"	497,498" 
2021-12-07T19:01:00Z,"SPXW  211217P04570000",2021-12-08T20:26:00Z,Sell,22.9,14.4,26,22100,33.8,17550,1,"	499,500" 
2021-12-10T19:01:00Z,"SPXW  211220P04605000",2021-12-15T20:21:00Z,Sell,17,9.4,26,19760,33.8,85306,1,"	501,502" 
2021-12-17T19:01:00Z,"SPXW  211227P04555000",2021-12-21T18:31:00Z,Sell,17.9,11.7,26,16120,33.8,122330,1,"	503,504" 
2021-12-21T19:01:00Z,"SPXW  211231P04530000",2021-12-22T15:16:00Z,Sell,21.7,14,27,20790,35.1,9180,1,"	505,506" 
2021-12-28T19:01:00Z,"SPXW  220107P04705000",2021-12-29T20:11:00Z,Sell,15.6,10,25,14000,32.5,9625,1,"	507,508" 
2021-12-31T19:01:00Z,"SPXW  220110P04710000",2022-01-03T19:11:00Z,Sell,12.7,8.1,25,11500,32.5,19750,1,"	509,510" 
2022-01-04T19:01:00Z,"SPXW  220114P04690000",2022-01-04T20:51:00Z,Sell,16.4,10.7,26,14820,33.8,1950,1,"	511,512" 
2022-01-11T19:01:00Z,"SPXW  220121P04600000",2022-01-12T14:36:00Z,Sell,19.4,11.9,27,20250,35.1,7074,1,"	513,514" 
2022-01-14T19:01:00Z,"SPXW  220124P04530000",2022-01-14T20:46:00Z,Sell,20.2,12.7,27,20250,35.1,7425,1,"	515,516" 
2022-01-18T19:01:00Z,"SPXW  220128P04445000",2022-01-24T14:36:00Z,Sell,26.1,141,29,-333210,37.7,367285,0,"	517,518" 
2022-01-25T19:01:00Z,"SPXW  220204P04185000",2022-01-26T14:56:00Z,Sell,37,23.4,30,40800,39,48150,1,"	519,520" 
2022-01-28T19:01:00Z,"SPXW  220207P04220000",2022-01-28T20:51:00Z,Sell,30.3,19.6,29,31030,37.7,37990,1,"	521,522" 
2022-02-01T19:01:00Z,"SPXW  220211P04385000",2022-02-02T14:36:00Z,Sell,25.5,14.8,27,28890,35.1,8100,1,"	523,524" 
2022-02-04T19:01:00Z,"SPXW  220214P04400000",2022-02-07T19:46:00Z,Sell,22.4,14.5,27,21330,35.1,29970,1,"	525,526" 
2022-02-08T19:01:00Z,"SPXW  220218P04395000",2022-02-09T14:36:00Z,Sell,22.9,12.7,27,27540,35.1,18495,1,"	527,528" 
2022-02-15T19:01:00Z,"SPXW  220225P04325000",2022-02-16T20:06:00Z,Sell,26.2,16.6,29,27840,37.7,27260,1,"	529,530" 
2022-02-18T19:01:00Z,"SPXW  220228P04205000",2022-02-22T14:56:00Z,Sell,27.8,18.4,30,28200,39,32700,1,"	531,532" 
2022-02-22T19:01:00Z,"SPXW  220304P04110000",2022-02-22T20:06:00Z,Sell,32.8,21.3,32,36800,41.6,15040,1,"	533,534" 
2022-02-25T19:01:00Z,"SPXW  220307P04185000",2022-03-02T16:16:00Z,Sell,19.3,12.6,29,19430,37.7,73370,1,"	535,536" 
2022-03-04T19:01:00Z,"SPXW  220314P04170000",2022-03-09T17:16:00Z,Sell,37.8,24.8,33,42900,42.9,163845,1,"	537,538" 
2022-03-11T19:01:00Z,"SPXW  220321P04100000",2022-03-15T19:21:00Z,Sell,28.1,17.8,32,32960,41.6,83680,1,"	539,540" 
2022-03-18T18:01:00Z,"SPXW  220328P04320000",2022-03-21T13:36:00Z,Sell,22.9,13.2,30,29100,39,5400,1,"	541,542" 
2022-03-21T18:01:00Z,"SPXW  220331P04305000",2022-03-22T13:36:00Z,Sell,25.7,15.7,31,31000,40.3,16740,1,"	543,544" 
2022-03-22T18:01:00Z,"SPXW  220401P04385000",2022-03-24T19:56:00Z,Sell,23.6,15.5,30,24300,39,39000,1,"	545,546" 
2022-03-25T18:01:00Z,"SPXW  220404P04425000",2022-03-28T13:56:00Z,Sell,19.2,11.8,29,21460,37.7,12325,1,"	547,548" 
2022-03-29T18:01:00Z,"SPXW  220408P04510000",2022-04-04T15:06:00Z,Sell,18.6,12,29,19140,37.7,76705,1,"	549,550" 
2022-04-04T18:01:00Z,"SPXW  220414P04480000",2022-04-11T19:36:00Z,Sell,17.2,74,29,-164720,37.7,177335,0,"	551,552" 
2022-04-12T18:01:00Z,"SPXW  220422P04290000",2022-04-13T16:36:00Z,Sell,23.1,15.1,29,23200,37.7,32335,1,"	553,554" 
2022-04-19T18:01:00Z,"SPXW  220429P04335000",2022-04-20T13:41:00Z,Sell,21.6,14.1,29,21750,37.7,21895,1,"	555,556" 
2022-04-22T18:01:00Z,"SPXW  220502P04165000",2022-04-28T16:46:00Z,Sell,25.8,16,31,30380,40.3,165850,1,"	557,558" 
2022-04-29T18:01:00Z,"SPXW  220509P04040000",2022-05-03T15:36:00Z,Sell,31,20.5,33,34650,42.9,135729,1,"	559,560" 
2022-05-03T18:01:00Z,"SPXW  220513P04020000",2022-05-04T18:51:00Z,Sell,32.6,20.5,35,42350,45.5,39375,1,"	561,562" 
2022-05-06T18:01:00Z,"SPXW  220516P03975000",2022-05-13T14:36:00Z,Sell,34,22,36,43200,46.8,381060,1,"	563,564" 
2022-05-13T18:01:00Z,"SPXW  220523P03860000",2022-05-16T14:31:00Z,Sell,28.1,17.7,36,37440,46.8,25920,1,"	565,566" 
2022-05-16T18:01:00Z,"SPXW  220526P03880000",2022-05-17T13:36:00Z,Sell,27.5,17.7,37,36260,48.1,31080,1,"	567,568" 
2022-05-17T18:01:00Z,"SPXW  220527P03935000",2022-05-20T15:21:00Z,Sell,26.6,109.1,36,-297000,46.8,312300,0,"	569,570" 
2022-05-23T18:01:00Z,"SPXW  220602P03835000",2022-05-25T19:06:00Z,Sell,26.8,15.5,34,38420,44.2,112540,1,"	571,572" 
2022-05-27T18:01:00Z,"SPXW  220606P04020000",2022-05-31T15:56:00Z,Sell,20.9,13.3,31,23560,40.3,34100,1,"	573,574" 
2022-05-31T18:01:00Z,"SPXW  220610P04035000",2022-06-02T19:46:00Z,Sell,26,17,32,28800,41.6,93760,1,"	575,576" 
2022-06-03T18:01:00Z,"SPXW  220613P04000000",2022-06-06T13:36:00Z,Sell,21.4,12.2,32,29440,41.6,15680,1,"	577,578" 
2022-06-06T18:01:00Z,"SPXW  220616P04010000",2022-06-08T13:56:00Z,Sell,26.1,17.1,33,29700,42.9,50490,1,"	579,580" 
2022-06-14T18:01:00Z,"SPXW  220624P03580000",2022-06-15T14:06:00Z,Sell,29.8,19.7,39,39390,50.7,38610,1,"	581,582" 
2022-06-17T18:01:00Z,"SPXW  220627P03560000",2022-06-21T13:36:00Z,Sell,24.4,9.8,39,56940,50.7,25350,1,"	583,584" 
2022-06-21T18:01:00Z,"SPXW  220701P03635000",2022-06-22T18:11:00Z,Sell,26,16.7,38,35340,49.4,49400,1,"	585,586" 
2022-06-27T18:01:00Z,"SPXW  220707P03780000",2022-06-28T13:36:00Z,Sell,23.3,14.1,37,34040,48.1,15170,1,"	587,588" 
2022-06-28T18:01:00Z,"SPXW  220708P03725000",2022-07-01T19:36:00Z,Sell,23.9,15.7,38,31160,49.4,122740,1,"	589,590" 
2022-07-05T18:01:00Z,"SPXW  220715P03655000",2022-07-06T13:36:00Z,Sell,26,15.6,39,40560,50.7,7800,1,"	591,592" 
2022-07-08T18:01:00Z,"SPXW  220718P03795000",2022-07-14T13:46:00Z,Sell,19.2,80.1,37,-225330,48.1,238095,0,"	593,594" 
2022-07-15T18:01:00Z,"SPXW  220725P03755000",2022-07-18T13:36:00Z,Sell,18.7,8.9,35,34300,45.5,7000,1,"	595,596" 
2022-07-18T18:01:00Z,"SPXW  220728P03730000",2022-07-19T14:51:00Z,Sell,23.7,15.6,37,29970,48.1,38665,1,"	597,598" 
2022-07-19T18:01:00Z,"SPXW  220729P03800000",2022-07-20T14:56:00Z,Sell,25.5,16.3,36,33120,46.8,10440,1,"	599,600" 
2022-07-22T18:01:00Z,"SPXW  220801P03845000",2022-07-25T16:51:00Z,Sell,20,13,35,24500,45.5,15575,1,"	601,602" 
2022-07-25T18:01:00Z,"SPXW  220804P03840000",2022-07-27T15:06:00Z,Sell,22.9,15,36,28440,46.8,58320,1,"	603,604" 
2022-07-29T18:01:00Z,"SPXW  220808P04035000",2022-08-03T13:41:00Z,Sell,16,10.6,33,17820,42.9,47190,1,"	605,606" 
2022-08-05T18:01:00Z,"SPXW  220815P04045000",2022-08-08T13:36:00Z,Sell,18.2,10.8,33,24420,42.9,9240,1,"	607,608" 
2022-08-08T18:01:00Z,"SPXW  220818P04045000",2022-08-10T13:36:00Z,Sell,20,9.7,34,35020,44.2,28390,1,"	609,610" 
2022-08-12T18:01:00Z,"SPXW  220822P04180000",2022-08-15T15:41:00Z,Sell,14.5,9.1,32,17280,41.6,7200,1,"	611,612" 
2022-08-15T18:01:00Z,"SPXW  220825P04200000",2022-08-16T17:41:00Z,Sell,16.6,10.6,33,19800,42.9,13530,1,"	613,614" 
2022-08-16T18:01:00Z,"SPXW  220826P04225000",2022-08-22T13:36:00Z,Sell,18.2,74.6,33,-186120,42.9,188925,0,"	615,616" 
2022-08-22T18:01:00Z,"SPXW  220901P04025000",2022-08-24T15:31:00Z,Sell,22.3,14.6,33,25410,42.9,26235,1,"	617,618" 
2022-08-29T18:01:00Z,"SPXW  220908P03940000",2022-09-02T14:41:00Z,Sell,22.8,14.3,35,29750,45.5,165550,1,"	619,620" 
2022-09-02T18:01:00Z,"SPXW  220912P03825000",2022-09-06T15:11:00Z,Sell,20.1,13.1,35,24500,45.5,55475,1,"	621,622" 
2022-09-06T18:01:00Z,"SPXW  220916P03775000",2022-09-07T15:06:00Z,Sell,25.9,16.5,38,35720,49.4,16530,1,"	623,624" 
2022-09-09T18:01:00Z,"SPXW  220919P03970000",2022-09-12T13:36:00Z,Sell,19.4,12.2,34,24480,44.2,10030,1,"	625,626" 
2022-09-12T18:01:00Z,"SPXW  220922P03990000",2022-09-13T19:36:00Z,Sell,22.9,99.1,35,-266700,45.5,270725,0,"	627,628" 
2022-09-16T18:01:00Z,"SPXW  220926P03720000",2022-09-16T20:11:00Z,Sell,24.7,15.9,36,31680,46.8,11520,1,"	629,630" 
2022-09-19T18:01:00Z,"SPXW  220929P03740000",2022-09-21T18:46:00Z,Sell,25.8,16.1,36,34920,46.8,77940,1,"	631,632" 
2022-09-23T18:01:00Z,"SPXW  221003P03550000",2022-09-26T14:16:00Z,Sell,26.6,16.9,38,36860,49.4,45030,1,"	633,634" 
2022-09-26T18:01:00Z,"SPXW  221006P03500000",2022-09-27T13:36:00Z,Sell,29.8,15.5,41,58630,53.3,30750,1,"	635,636" 
2022-09-27T18:01:00Z,"SPXW  221007P03475000",2022-09-28T14:26:00Z,Sell,30.4,19.9,42,44100,54.6,25830,1,"	637,638" 
2022-09-30T18:01:00Z,"SPXW  221010P03505000",2022-10-03T14:11:00Z,Sell,24,14.4,40,38400,52,46200,1,"	639,640" 
2022-10-03T18:01:00Z,"SPXW  221013P03535000",2022-10-04T13:36:00Z,Sell,26.1,12.2,41,56990,53.3,17425,1,"	641,642" 
2022-10-04T18:01:00Z,"SPXW  221014P03645000",2022-10-13T15:07:00Z,Sell,26.3,90.2,40,-255600,52,538520,0,"	643,644" 
2022-10-14T18:01:00Z,"SPXW  221024P03495000",2022-10-17T13:36:00Z,Sell,23.6,11.5,38,45980,49.4,30210,1,"	645,646" 
2022-10-17T18:01:00Z,"SPXW  221027P03560000",2022-10-18T13:36:00Z,Sell,25.3,14.1,39,43680,50.7,11895,1,"	647,648" 
2022-10-18T18:01:00Z,"SPXW  221028P03605000",2022-10-21T16:51:00Z,Sell,25.8,16.1,38,36860,49.4,75430,1,"	649,650" 
2022-10-21T18:01:00Z,"SPXW  221031P03625000",2022-10-24T13:41:00Z,Sell,21.8,13.6,38,31160,49.4,9690,1,"	651,652" 
2022-10-24T18:01:00Z,"SPXW  221103P03645000",2022-10-25T13:51:00Z,Sell,26.8,16.8,39,39000,50.7,7605,1,"	653,654" 
2022-10-25T18:01:00Z,"SPXW  221104P03705000",2022-10-26T15:16:00Z,Sell,27.8,17.8,39,39000,50.7,25545,1,"	655,656" 
2022-10-28T18:01:00Z,"SPXW  221107P03770000",2022-11-01T13:36:00Z,Sell,23.5,12.8,38,40660,49.4,30780,1,"	657,658" 
2022-11-01T18:01:00Z,"SPXW  221111P03725000",2022-11-08T14:56:00Z,Sell,26.3,16.8,40,38000,52,321720,1,"	659,660" 
2022-11-08T19:01:00Z,"SPXW  221118P03690000",2022-11-10T14:36:00Z,Sell,25.9,8.8,40,68400,52,94800,1,"	661,662" 
2022-11-11T19:01:00Z,"SPXW  221121P03890000",2022-11-14T17:11:00Z,Sell,19,12.4,37,24420,48.1,17760,1,"	663,664" 
2022-11-15T19:01:00Z,"SPXW  221125P03860000",2022-11-15T20:06:00Z,Sell,22.9,14.6,38,31540,49.4,21660,1,"	665,666" 
2022-11-18T19:01:00Z,"SPXW  221128P03870000",2022-11-18T20:41:00Z,Sell,15.5,10.3,37,19240,48.1,5735,1,"	667,668" 
2022-11-21T19:01:00Z,"SPXW  221201P03865000",2022-11-22T15:16:00Z,Sell,16.4,10.2,37,22940,48.1,7400,1,"	669,670" 
2022-11-22T19:01:00Z,"SPXW  221202P03900000",2022-11-23T15:26:00Z,Sell,17.2,10.9,37,23310,48.1,9287,1,"	671,672" 
2022-11-28T14:31:00Z,"SPXW  221205P03950000",2022-11-30T19:21:00Z,Sell,22,9.6,37,45880,48.1,106745,1,"	673,674" 
2022-12-02T19:01:00Z,"SPXW  221212P03990000",2022-12-02T20:21:00Z,Sell,13.2,8.6,36,16560,46.8,5760,1,"	675,676" 
2022-12-05T19:01:00Z,"SPXW  221215P03875000",2022-12-13T14:36:00Z,Sell,23.1,1.9,40,84800,52,113400,1,"	677,678" 
2022-12-13T19:01:00Z,"SPXW  221223P03905000",2022-12-14T15:11:00Z,Sell,21.6,14,40,30400,52,29800,1,"	679,680" 
2022-12-19T19:01:00Z,"SPXW  221229P03730000",2022-12-21T14:36:00Z,Sell,16.7,8,41,35670,53.3,27265,1,"	681,682" 
2022-12-27T19:01:00Z,"SPXW  230106P03740000",2022-12-29T16:36:00Z,Sell,18.2,12,41,25420,53.3,76465,1,"	683,684" 
2022-12-30T19:01:00Z,"SPXW  230109P03725000",2022-12-30T20:56:00Z,Sell,16.1,10.4,42,23940,54.6,9240,1,"	685,686" 
2023-01-03T19:01:00Z,"SPXW  230113P03700000",2023-01-04T15:51:00Z,Sell,22,14.4,44,33440,57.2,36520,1,"	687,688" 
2023-01-09T19:01:00Z,"SPXW  230119P03820000",2023-01-11T14:46:00Z,Sell,19.8,13.1,42,28140,54.6,50190,1,"	689,690" 
2023-01-13T19:01:00Z,"SPXW  230123P03925000",2023-01-17T15:06:00Z,Sell,12.9,8,39,19110,50.7,8775,1,"	691,692" 
2023-01-17T19:01:00Z,"SPXW  230127P03925000",2023-01-19T16:46:00Z,Sell,15.1,62.2,40,-188400,52,206200,0,"	693,694" 
2023-01-20T19:01:00Z,"SPXW  230130P03880000",2023-01-23T14:36:00Z,Sell,14.3,9.2,38,19380,49.4,4750,1,"	695,696" 
2023-01-23T19:01:00Z,"SPXW  230202P03940000",2023-01-26T14:41:00Z,Sell,19.2,12.1,39,27690,50.7,107250,1,"	697,698" 
2023-01-27T19:01:00Z,"SPXW  230206P03990000",2023-02-01T19:41:00Z,Sell,18.2,11.3,38,26220,49.4,86450,1,"	699,700" 
2023-02-03T19:01:00Z,"SPXW  230213P04065000",2023-02-07T17:51:00Z,Sell,16.1,10.6,37,20350,48.1,48100,1,"	701,702" 
2023-02-07T19:01:00Z,"SPXW  230217P04000000",2023-02-07T19:36:00Z,Sell,20.6,12.6,39,31200,50.7,3315,1,"	703,704" 
2023-02-13T19:01:00Z,"SPXW  230223P04030000",2023-02-14T14:56:00Z,Sell,20.6,13.6,40,28000,52,15000,1,"	705,706" 
2023-02-14T19:01:00Z,"SPXW  230224P04050000",2023-02-15T21:01:00Z,Sell,16.8,10.9,39,23010,50.7,32877,1,"	707,708" 
2023-02-17T19:01:00Z,"SPXW  230227P03980000",2023-02-23T20:36:00Z,Sell,16.3,10.7,39,21840,50.7,89700,1,"	709,710" 
2023-02-24T19:01:00Z,"SPXW  230306P03885000",2023-02-27T14:36:00Z,Sell,15.6,7.4,40,32800,52,17400,1,"	711,712" 
2023-02-27T19:01:00Z,"SPXW  230309P03910000",2023-03-03T14:36:00Z,Sell,17,8.8,41,33620,53.3,75030,1,"	713,714" 
2023-03-03T19:01:00Z,"SPXW  230313P03955000",2023-03-06T14:36:00Z,Sell,15.4,9.4,40,24000,52,4200,1,"	715,716" 
2023-03-06T19:01:00Z,"SPXW  230316P03955000",2023-03-09T20:21:00Z,Sell,18.8,77.6,42,-246960,54.6,256830,0,"	717,718" 
2023-03-10T19:01:00Z,"SPXW  230320P03720000",2023-03-10T19:51:00Z,Sell,25.6,16.4,44,40480,57.2,24420,1,"	719,720" 
2023-03-13T18:01:00Z,"SPXW  230323P03740000",2023-03-14T13:41:00Z,Sell,27.5,15.8,45,52650,58.5,50625,1,"	721,722" 
2023-03-14T18:01:00Z,"SPXW  230324P03770000",2023-03-16T15:31:00Z,Sell,25.6,16.5,44,40040,57.2,137280,1,"	723,724" 
2023-03-17T18:01:00Z,"SPXW  230327P03805000",2023-03-20T15:31:00Z,Sell,24.1,14.4,43,41710,55.9,36980,1,"	725,726" 
2023-03-20T18:01:00Z,"SPXW  230330P03820000",2023-03-21T13:36:00Z,Sell,25.7,14.3,44,50160,57.2,14300,1,"	727,728" 
2023-03-21T18:01:00Z,"SPXW  230331P03865000",2023-03-22T14:26:00Z,Sell,23.1,15,43,34830,55.9,6235,1,"	729,730" 
2023-03-24T18:01:00Z,"SPXW  230403P03845000",2023-03-27T13:31:00Z,Sell,20.8,7.9,43,55470,55.9,6665,1,"	731,732" 
2023-03-27T18:01:00Z,"SPXW  230406P03885000",2023-03-29T13:36:00Z,Sell,19.2,8.8,43,44720,55.9,35905,1,"	733,734" 
2023-03-31T18:01:00Z,"SPXW  230410P04015000",2023-04-03T13:36:00Z,Sell,15.1,9.3,41,23780,53.3,5945,1,"	735,736" 
2023-04-03T18:01:00Z,"SPXW  230413P04020000",2023-04-06T16:36:00Z,Sell,16.9,10.8,42,25620,54.6,46200,1,"	737,738" 
2023-04-10T18:01:00Z,"SPXW  230420P04020000",2023-04-11T17:46:00Z,Sell,15.8,10.4,41,22140,53.3,8405,1,"	739,740" 
2023-04-11T18:01:00Z,"SPXW  230421P04045000",2023-04-13T16:21:00Z,Sell,15.3,10,41,21730,53.3,45100,1,"	741,742" 
2023-04-14T18:01:00Z,"SPXW  230424P04065000",2023-04-17T13:36:00Z,Sell,12.4,8.1,40,17200,52,12400,1,"	743,744" 
2023-04-17T18:01:00Z,"SPXW  230427P04060000",2023-04-18T13:36:00Z,Sell,13,7.6,41,22140,53.3,2255,1,"	745,746" 
2023-04-18T18:01:00Z,"SPXW  230428P04085000",2023-04-24T14:16:00Z,Sell,13.9,9.2,41,19270,53.3,45305,1,"	747,748" 
2023-04-24T18:01:00Z,"SPXW  230504P04055000",2023-04-27T20:06:00Z,Sell,16.5,9.7,42,28560,54.6,118860,1,"	749,750" 
2023-04-28T18:01:00Z,"SPXW  230508P04090000",2023-05-01T13:51:00Z,Sell,14.9,9.8,41,20910,53.3,10250,1,"	751,752" 
2023-05-01T18:01:00Z,"SPXW  230511P04105000",2023-05-04T13:46:00Z,Sell,14.7,65,42,-211260,54.6,211260,0,"	753,754" 
2023-05-05T18:01:00Z,"SPXW  230515P04060000",2023-05-08T17:36:00Z,Sell,15,9.7,40,21200,52,10800,1,"	755,756" 
2023-05-08T18:01:00Z,"SPXW  230518P04060000",2023-05-10T13:36:00Z,Sell,15.2,9.3,41,24190,53.3,25625,1,"	757,758" 
2023-05-12T18:01:00Z,"SPXW  230522P04030000",2023-05-12T19:56:00Z,Sell,14.3,8.9,41,22140,53.3,5535,1,"	759,760" 
2023-05-15T18:01:00Z,"SPXW  230525P04060000",2023-05-17T16:51:00Z,Sell,13.9,9.1,41,19680,53.3,31160,1,"	761,762" 
2023-05-22T18:01:00Z,"SPXW  230601P04125000",2023-05-26T14:56:00Z,Sell,14,9.2,40,19200,52,146800,1,"	763,764" 
2023-05-26T18:01:00Z,"SPXW  230605P04125000",2023-05-30T13:36:00Z,Sell,15.1,7,41,33210,53.3,5945,1,"	765,766" 
2023-05-30T18:01:00Z,"SPXW  230609P04115000",2023-06-01T14:16:00Z,Sell,17,10.8,41,25420,53.3,30955,1,"	767,768" 
2023-06-02T18:01:00Z,"SPXW  230612P04235000",2023-06-05T15:36:00Z,Sell,10.8,7.1,39,14430,50.7,8970,1,"	769,770" 
2023-06-05T18:01:00Z,"SPXW  230615P04220000",2023-06-08T16:26:00Z,Sell,12.9,8.2,40,18800,52,20800,1,"	771,772" 
2023-06-12T18:01:00Z,"SPXW  230622P04255000",2023-06-13T13:36:00Z,Sell,12.9,7,40,23600,52,3400,1,"	773,774" 
2023-06-13T18:01:00Z,"SPXW  230623P04310000",2023-06-15T13:51:00Z,Sell,13.5,8.5,39,19500,50.7,42315,1,"	775,776" 
2023-06-16T18:01:00Z,"SPXW  230626P04385000",2023-06-23T13:51:00Z,Sell,10.1,42.5,38,-123120,49.4,125210,0,"	777,778" 
2023-06-23T18:01:00Z,"SPXW  230703P04315000",2023-06-27T16:41:00Z,Sell,9.2,5.9,38,12540,49.4,25270,1,"	779,780" 
2023-06-27T18:01:00Z,"SPXW  230707P04325000",2023-06-29T16:26:00Z,Sell,11.2,7.3,38,14820,49.4,23750,1,"	781,782" 
2023-06-30T18:01:00Z,"SPXW  230710P04410000",2023-07-05T19:16:00Z,Sell,9.2,6.1,37,11470,48.1,16835,1,"	783,784" 
2023-07-07T18:01:00Z,"SPXW  230717P04380000",2023-07-12T13:36:00Z,Sell,10.6,1.9,37,32190,48.1,43031,1,"	785,786" 
2023-07-14T18:01:00Z,"SPXW  230724P04465000",2023-07-17T15:41:00Z,Sell,10,6.5,37,12950,48.1,11470,1,"	787,788" 
2023-07-17T18:01:00Z,"SPXW  230727P04465000",2023-07-18T17:11:00Z,Sell,12.6,8.3,37,15910,48.1,12025,1,"	789,790" 
2023-07-18T18:01:00Z,"SPXW  230728P04490000",2023-07-19T14:01:00Z,Sell,13.2,8.6,37,17020,48.1,5735,1,"	791,792" 
2023-07-21T18:01:00Z,"SPXW  230731P04500000",2023-07-25T15:46:00Z,Sell,11.6,7.5,37,15170,48.1,17575,1,"	793,794" 
2023-07-25T18:01:00Z,"SPXW  230804P04505000",2023-07-27T13:36:00Z,Sell,13.7,4.4,38,35340,49.4,23560,1,"	795,796" 
2023-07-28T18:01:00Z,"SPXW  230807P04525000",2023-07-31T13:41:00Z,Sell,11,7.2,37,14060,48.1,4440,1,"	797,798" 
2023-07-31T18:01:00Z,"SPXW  230810P04520000",2023-08-03T13:36:00Z,Sell,11.8,49.5,38,-143260,49.4,152570,0,"	799,800" 
2023-08-04T18:01:00Z,"SPXW  230814P04460000",2023-08-10T13:41:00Z,Sell,12.1,7.4,37,17390,48.1,74555,1,"	801,802" 
2023-08-11T18:01:00Z,"SPXW  230821P04390000",2023-08-14T14:36:00Z,Sell,13.8,8.8,38,19000,49.4,11210,1,"	803,804" 
2023-08-14T18:01:00Z,"SPXW  230824P04410000",2023-08-18T13:36:00Z,Sell,14.9,72.3,38,-218120,49.4,234650,0,"	805,806" 
2023-08-18T18:01:00Z,"SPXW  230828P04290000",2023-08-21T13:36:00Z,Sell,15.8,9.4,38,24320,49.4,10260,1,"	807,808" 
2023-08-21T18:01:00Z,"SPXW  230831P04305000",2023-08-23T13:36:00Z,Sell,16.2,10.7,38,20900,49.4,20520,1,"	809,810" 
2023-08-28T18:01:00Z,"SPXW  230907P04350000",2023-08-29T13:41:00Z,Sell,13.6,8.9,37,17390,48.1,6475,1,"	811,812" 
2023-08-29T18:01:00Z,"SPXW  230908P04425000",2023-08-30T13:56:00Z,Sell,13.6,7.9,36,20520,46.8,5400,1,"	813,814" 
2023-09-01T18:01:00Z,"SPXW  230911P04465000",2023-09-07T13:56:00Z,Sell,9.1,37.5,36,-102240,46.8,115380,0,"	815,816" 
2023-09-08T18:01:00Z,"SPXW  230918P04410000",2023-09-11T13:36:00Z,Sell,11.5,6.5,36,18000,46.8,15480,1,"	817,818" 
2023-09-11T18:01:00Z,"SPXW  230921P04420000",2023-09-14T13:36:00Z,Sell,12.8,8.2,36,16560,46.8,29700,1,"	819,820" 
2023-09-15T18:01:00Z,"SPXW  230925P04405000",2023-09-20T17:01:00Z,Sell,11.7,7.7,36,14400,46.8,50760,1,"	821,822" 
2023-09-22T18:01:00Z,"SPXW  231002P04255000",2023-09-28T16:21:00Z,Sell,15.2,9.9,38,20140,49.4,117040,1,"	823,824" 
2023-09-29T18:01:00Z,"SPXW  231009P04200000",2023-10-02T14:06:00Z,Sell,16.5,10.1,39,24960,50.7,19071,1,"	825,826" 
2023-10-02T18:01:00Z,"SPXW  231012P04180000",2023-10-06T15:11:00Z,Sell,17.4,11.2,40,24800,52,88000,1,"	827,828" 
2023-10-06T18:01:00Z,"SPXW  231016P04235000",2023-10-09T17:46:00Z,Sell,15.5,10.2,39,20670,50.7,33540,1,"	829,830" 
2023-10-09T18:01:00Z,"SPXW  231019P04250000",2023-10-10T14:16:00Z,Sell,17.6,11.4,39,24180,50.7,10725,1,"	831,832" 
2023-10-10T18:01:00Z,"SPXW  231020P04290000",2023-10-11T20:11:00Z,Sell,16.9,10.8,39,23790,50.7,35880,1,"	833,834" 
2023-10-13T18:01:00Z,"SPXW  231023P04240000",2023-10-16T13:36:00Z,Sell,17.8,7.6,40,40800,52,17800,1,"	835,836" 
2023-10-16T18:01:00Z,"SPXW  231026P04295000",2023-10-20T14:26:00Z,Sell,16.3,67.1,40,-203200,52,220800,0,"	837,838" 
2023-10-20T18:01:00Z,"SPXW  231030P04165000",2023-10-24T14:01:00Z,Sell,17.3,10.9,40,25600,52,64400,1,"	839,840" 
2023-10-24T18:01:00Z,"SPXW  231103P04135000",2023-10-31T18:01:00Z,Sell,19.8,13.1,41,27470,53.3,198235,1,"	841,842" 
2023-11-03T18:01:00Z,"SPXW  231113P04305000",2023-11-06T21:01:00Z,Sell,13.1,8.5,37,17020,48.1,15540,1,"	843,844" 
2023-11-07T19:01:00Z,"SPXW  231117P04315000",2023-11-10T17:11:00Z,Sell,14.3,9,38,20140,49.4,48640,1,"	845,846" 
2023-11-10T19:01:00Z,"SPXW  231120P04340000",2023-11-13T16:41:00Z,Sell,12.1,7.9,38,15960,49.4,14060,1,"	847,848" 
2023-11-14T19:01:00Z,"SPXW  231124P04435000",2023-11-15T15:21:00Z,Sell,12.1,7.6,37,16650,48.1,9990,1,"	849,850" 
