date,equity,daily_return
2019-04-15,1038463.6577,0.0
2019-04-16,1038246.21,-0.020939365416183797
2019-04-17,1044117.804,0.5655300200903213
2019-04-18,1046532.5401,0.23127046495607928
2019-04-19,1045058.5473,-0.14084538640902755
2019-04-20,1045058.5473,0.0
2019-04-21,1045058.5473,0.0
2019-04-22,1045058.5473,0.0
2019-04-23,1044265.8503,-0.07585192255954443
2019-04-24,1052580.5061,0.7962202151503339
2019-04-25,1049561.9308,-0.28677856776813115
2019-04-26,1057966.5342,0.8007725083544193
2019-04-27,1047664.4003,-0.973767464940678
2019-04-28,1047664.4003,0.0
2019-04-29,1047664.4003,0.0
2019-04-30,1051220.6646,0.33944689721074894
2019-05-01,1041140.5571,-0.9588954859287901
2019-05-02,1046919.2991,0.5550395631590987
2019-05-03,1041418.4241,-0.5254344823644841
2019-05-04,1053878.8223,1.196483364577361
2019-05-05,1053878.8223,0.0
2019-05-06,1053878.8223,0.0
2019-05-07,1053878.8223,0.0
2019-05-08,1059336.9023,0.517903945359488
2019-05-09,1059508.9351,0.01623966838373292
2019-05-10,1051023.0538,-0.8009258835744326
2019-05-11,1038459.1391,-1.1953985837489411
2019-05-12,1038459.1391,0.0
2019-05-13,1038459.1391,0.0
2019-05-14,1035363.4891,-0.29810031838931605
2019-05-15,1029208.4664,-0.5944794040738555
2019-05-16,1033172.7881,0.38518160600315987
2019-05-17,1031600.1598,-0.1522134843380929
2019-05-18,1024497.2091,-0.6885371849280397
2019-05-19,1024497.2091,0.0
2019-05-20,1024497.2091,0.0
2019-05-21,1017235.5291,-0.7088042735010625
2019-05-22,1015531.1259,-0.16755246462026863
2019-05-23,1017520.9416,0.19593842564269437
2019-05-24,1009380.6012,-0.8000169890557407
2019-05-25,1012089.7601,0.2683981539549185
2019-05-26,1012089.7601,0.0
2019-05-27,1012089.7601,0.0
2019-05-28,1012089.7601,0.0
2019-05-29,1017390.5971,0.5237516679821308
2019-05-30,1004245.1092,-1.2920787687118795
2019-05-31,997601.4644,-0.6615561021046323
2019-06-01,997601.4644,0.0
2019-06-02,997601.4644,0.0
2019-06-03,997601.4644,0.0
2019-06-04,978716.3599,-1.893051000216639
2019-06-05,1023117.1803,4.536638215032651
2019-06-06,1023254.6374,0.013435127729910512
2019-06-07,1028385.3909,0.5014151231248487
2019-06-08,1028249.4319,-0.013220627325427614
2019-06-09,1028249.4319,0.0
2019-06-10,1028249.4319,0.0
2019-06-11,1022110.0998,-0.597066422750725
2019-06-12,1021819.7598,-0.02840594179206457
2019-06-13,1019693.4762,-0.208087931321288
2019-06-14,1015762.5425,-0.38550150528069427
2019-06-15,1013412.9534,-0.2313128316601576
2019-06-16,1013412.9534,0.0
2019-06-17,1013412.9534,0.0
2019-06-18,1019354.9306,0.5863332593159187
2019-06-19,1012972.0053,-0.6261729951355544
2019-06-20,1012968.2399,-0.00037171807120151
2019-06-21,1010105.1835,-0.2826402928765681
2019-06-22,1010105.1835,0.0
2019-06-23,1010105.1835,0.0
2019-06-24,1010105.1835,0.0
2019-06-25,1010105.1835,0.0
2019-06-26,1027488.6159,1.7209526971999622
2019-06-27,1019494.956,-0.7779803859917389
2019-06-28,1016097.5591,-0.3332431298463501
2019-06-29,1014010.5997,-0.20538966768589573
2019-06-30,1014010.5997,0.0
2019-07-01,1014010.5997,0.0
2019-07-02,1014010.5997,0.0
2019-07-03,1013579.372,-0.042526942038634274
2019-07-04,1016079.5313,0.24666635579477791
2019-07-05,1016079.5313,0.0
2019-07-06,1010726.1147,-0.5268698399180094
2019-07-07,1010726.1147,0.0
2019-07-08,1010726.1147,0.0
2019-07-09,1006803.8558,-0.38806347663868923
2019-07-10,1018346.3714,1.1464512708712515
2019-07-11,998298.0368,-1.9687146891325336
2019-07-12,997942.3165,-0.035632675502428324
2019-07-13,992341.8409,-0.5612023367885688
2019-07-14,992341.8409,0.0
2019-07-15,992341.8409,0.0
2019-07-16,1001570.2886,0.9299666021973074
2019-07-17,997464.0576,-0.4099793141567498
2019-07-18,992846.9657,-0.46288303471396786
2019-07-19,985391.8899,-0.7508786406718593
2019-07-20,991108.8449,0.5801706974247756
2019-07-21,991108.8449,0.0
2019-07-22,991108.8449,0.0
2019-07-23,980067.1107,-1.1140788680091052
2019-07-24,976377.302,-0.3764853100074461
2019-07-25,978351.0263,0.20214770416693284
2019-07-26,975442.8262,-0.2972552817773866
2019-07-27,975623.5781,0.018530240332403913
2019-07-28,975623.5781,0.0
2019-07-29,975623.5781,0.0
2019-07-30,973113.0384,-0.2573266735608537
2019-07-31,975172.4982,0.21163623533255738
2019-08-01,972044.8728,-0.32072534918418105
2019-08-02,967715.3925,-0.4453992219030867
2019-08-03,962412.5274,-0.5479777567969135
2019-08-04,962412.5274,0.0
2019-08-05,962412.5274,0.0
2019-08-06,987992.0628,2.657855615107607
2019-08-07,987992.0628,0.0
2019-08-08,987992.0628,0.0
2019-08-09,1011647.5426,2.3942985668285344
2019-08-10,1005510.999,-0.6065890877596347
2019-08-11,1005510.999,0.0
2019-08-12,1005510.999,0.0
2019-08-13,1004098.7872,-0.14044717575485421
2019-08-14,994508.4716,-0.9551167397326754
2019-08-15,1018074.5598,2.369621664668786
2019-08-16,1017905.0118,-0.016653790075393804
2019-08-17,1019508.413,0.15751972742177323
2019-08-18,1019508.413,0.0
2019-08-19,1019508.413,0.0
2019-08-20,1026184.8028,0.6548636298502108
2019-08-21,1024969.0871,-0.11846947028282262
2019-08-22,1023212.4085,-0.17138844694041255
2019-08-23,1011441.4504,-1.1503924309573144
2019-08-24,1071014.0789,5.889874147083907
2019-08-25,1071014.0789,0.0
2019-08-26,1071014.0789,0.0
2019-08-27,1069476.6089,-0.14355273476694963
2019-08-28,1065000.0219,-0.4185773641748325
2019-08-29,1065112.5857,0.01056937067467345
2019-08-30,1063402.7975,-0.16052652301316028
2019-08-31,1058055.666,-0.5028321829292692
2019-09-01,1058055.666,0.0
2019-09-02,1058055.666,0.0
2019-09-03,1058055.666,0.0
2019-09-04,1053697.6202,-0.41189192024987387
2019-09-05,1046591.8225,-0.6743678227773997
2019-09-06,1052285.6855,0.5440385523363789
2019-09-07,1057173.7655,0.46452024078209586
2019-09-08,1057173.7655,0.0
2019-09-09,1057173.7655,0.0
2019-09-10,1052080.4065,-0.48179014332530024
2019-09-11,1041951.5949,-0.9627412066056773
2019-09-12,1057241.9744,1.4674750319344065
2019-09-13,1034102.0033,-2.1887109725408194
2019-09-14,1033602.3533,-0.04831728382747036
2019-09-15,1033602.3533,0.0
2019-09-16,1033602.3533,0.0
2019-09-17,1027142.5503,-0.6249795174493977
2019-09-18,1024455.5759,-0.26159702946929597
2019-09-19,1013972.9684,-1.023236902272795
2019-09-20,1014901.7491,0.09159817164214878
2019-09-21,1031271.156,1.6129055757876154
2019-09-22,1031271.156,0.0
2019-09-23,1031271.156,0.0
2019-09-24,1030567.4106,-0.06824057823255902
2019-09-25,1069255.9642,3.7541021773117578
2019-09-26,1063753.9726,-0.5145626289881466
2019-09-27,1062415.6277,-0.1258133867861111
2019-09-28,1049407.1533,-1.2244242329305655
2019-09-29,1049407.1533,0.0
2019-09-30,1049407.1533,0.0
2019-10-01,1051170.674,0.1680492356522123
2019-10-02,1043207.2282,-0.7575787640361931
2019-10-03,1047803.0159,0.4405440813451511
2019-10-04,1031819.0076,-1.5254783635329283
2019-10-05,1026814.9604,-0.4849733493124342
2019-10-06,1026814.9604,0.0
2019-10-07,1026814.9604,0.0
2019-10-08,1018634.4438,-0.7966884896976167
2019-10-09,1007662.5037,-1.077122432564659
2019-10-10,1007646.0496,-0.0016328979136948085
2019-10-11,997506.8137,-1.0062299062279734
2019-10-12,998603.8511,0.10997793548204182
2019-10-13,998603.8511,0.0
2019-10-14,998603.8511,0.0
2019-10-15,1004944.3623,0.6349375874142416
2019-10-16,1015708.4053,1.0711083522439546
2019-10-17,1007635.8275,-0.7947731610644326
2019-10-18,1007635.8275,0.0
2019-10-19,994777.5868,-1.276080142158298
2019-10-20,994777.5868,0.0
2019-10-21,994777.5868,0.0
2019-10-22,989193.8371,-0.5613063436583743
2019-10-23,991177.867,0.20057038626690726
2019-10-24,987994.6753,-0.32115241935682937
2019-10-25,987043.0153,-0.09632238146537464
2019-10-26,1014336.4367,2.7651704107043873
2019-10-27,1014336.4367,0.0
2019-10-28,1014336.4367,0.0
2019-10-29,1012873.3387,-0.14424188534131188
2019-10-30,1012198.0898,-0.06666666741043104
2019-10-31,1008469.1498,-0.3684002210216364
2019-11-01,1010254.1123,0.1769972339118242
2019-11-02,1009581.6413,-0.0665645397343706
2019-11-03,1009581.6413,0.0
2019-11-04,1009581.6413,0.0
2019-11-05,1012044.1088,0.243909694794886
2019-11-06,1006392.3588,-0.5584489797288983
2019-11-07,1004839.9305,-0.15425676540818944
2019-11-08,1009031.4281,0.41713087555292905
2019-11-09,1006279.5708,-0.2727226549505746
2019-11-10,1006279.5708,0.0
2019-11-11,1006279.5708,0.0
2019-11-12,1001852.6014,-0.4399343411573442
2019-11-13,996025.3673,-0.5816458520801371
2019-11-14,998477.9265,0.24623461214128284
2019-11-15,994464.2772,-0.4019767681864628
2019-11-16,989685.2295,-0.48056504487580254
2019-11-17,989685.2295,0.0
2019-11-18,989685.2295,0.0
2019-11-19,992483.9654,0.2827905092019911
2019-11-20,994561.1088,0.2092873509712545
2019-11-21,992896.9546,-0.16732548510849377
2019-11-22,993456.4731,0.05635212167864889
2019-11-23,987420.3868,-0.6075843746998655
2019-11-24,987420.3868,0.0
2019-11-25,987420.3868,0.0
2019-11-26,992250.5257,0.4891674270219859
2019-11-27,991119.9092,-0.11394466122377489
2019-11-28,990532.617,-0.05925541345184193
2019-11-29,990532.617,0.0
2019-11-30,989506.7904,-0.10356313183373933
2019-12-01,989506.7904,0.0
2019-12-02,990053.5441,0.05525517412356962
2019-12-03,1005429.5685,1.5530497811587995
2019-12-04,1005429.5685,0.0
2019-12-05,1001742.9393,-0.36667204899296646
2019-12-06,1000433.4034,-0.13072574296506545
2019-12-07,997171.5615,-0.32604288190644093
2019-12-08,997171.5615,0.0
2019-12-09,997171.5615,0.0
2019-12-10,995695.5903,-0.14801577351239992
2019-12-11,995956.8917,0.02624310105876493
2019-12-12,992689.3188,-0.3280837682063331
2019-12-13,999417.6537,0.677788586275252
2019-12-14,997824.6738,-0.15939081064884064
2019-12-15,997824.6738,0.0
2019-12-16,997824.6738,0.0
2019-12-17,997845.3022,0.0020673371326385137
2019-12-18,996709.6009,-0.11381536772244738
2019-12-19,998772.6018,0.20698114055861527
2019-12-20,1004020.829,0.5254676780822365
2019-12-21,1004834.8081,0.0810719336182153
2019-12-22,1004834.8081,0.0
2019-12-23,1006300.6182,0.1458757288445911
2019-12-24,1006009.6482,-0.028914818766623274
2019-12-25,1005527.2482,-0.047951826392833574
2019-12-26,1006446.8801,0.09145768069898086
2019-12-27,1010350.2929,0.3878409161159224
2019-12-28,999252.2328,-1.0984368666975275
2019-12-29,999252.2328,0.0
2019-12-30,999252.2328,0.0
2019-12-31,990208.9558,-0.905004432630574
2020-01-01,986676.7035,-0.3567178704363738
2020-01-02,986676.7035,0.0
2020-01-03,996958.209,1.042033876296955
2020-01-04,996545.433,-0.041403540918139026
2020-01-05,996545.433,0.0
2020-01-06,996545.433,0.0
2020-01-07,996545.433,0.0
2020-01-08,994829.1618,-0.1722220726889767
2020-01-09,998466.5443,0.36562885766422415
2020-01-10,987761.0837,-1.0721902161985097
2020-01-11,989064.6037,0.13196713471614885
2020-01-12,989064.6037,0.0
2020-01-13,989064.6037,0.0
2020-01-14,998927.5608,0.9972004925768774
2020-01-15,987821.7074,-1.1117776539377733
2020-01-16,982086.6998,-0.5805711250358003
2020-01-17,981299.7998,-0.08012530870850076
2020-01-18,980913.9998,-0.0393152021511356
2020-01-19,980913.9998,0.0
2020-01-20,980913.9998,0.0
2020-01-21,980913.9998,0.0
2020-01-22,981918.7929,0.1024343724531196
2020-01-23,977436.0336,-0.4565305534850461
2020-01-24,973244.7068,-0.42880829598258563
2020-01-25,996515.3469,2.3910369034025436
2020-01-26,996515.3469,0.0
2020-01-27,996515.3469,0.0
2020-01-28,996515.3469,0.0
2020-01-29,1002641.7003,0.614777626762919
2020-01-30,999065.0033,-0.35672733329661366
2020-01-31,999138.7021,0.007376777262391165
2020-02-01,1018777.2561,1.9655483226426407
2020-02-02,1018777.2561,0.0
2020-02-03,1018777.2561,0.0
2020-02-04,1047962.6698,2.8647492398608643
2020-02-05,1037102.7715,-1.0362867507553997
2020-02-06,1053658.9365,1.5963861494704412
2020-02-07,1045202.4165,-0.8025860842684529
2020-02-08,1044952.8165,-0.023880541803178446
2020-02-09,1044952.8165,0.0
2020-02-10,1044952.8165,0.0
2020-02-11,1071255.1555,2.5170838897873082
2020-02-12,1067874.2952,-0.31559804241241274
2020-02-13,1067874.2952,0.0
2020-02-14,1063882.0234,-0.3738522238005859
2020-02-15,1057728.6221,-0.5783913220316239
2020-02-16,1057728.6221,0.0
2020-02-17,1057728.6221,0.0
2020-02-18,1057728.6221,0.0
2020-02-19,1056611.7635,-0.10559027870331583
2020-02-20,1060408.725,0.35935256743904187
2020-02-21,1049977.0866,-0.9837375112129565
2020-02-22,1044157.3179,-0.5542757812787458
2020-02-23,1044157.3179,0.0
2020-02-24,1044157.3179,0.0
2020-02-25,1044157.3179,0.0
2020-02-26,1107030.8408,6.021460734140183
2020-02-27,1102656.2982,-0.3951599574984366
2020-02-28,1050718.84,-4.710212809266478
2020-02-29,1028130.7768,-2.1497723596542784
2020-03-01,1028130.7768,0.0
2020-03-02,1028130.7768,0.0
2020-03-03,1012671.9696,-1.5035837413713726
2020-03-04,995042.3693,-1.7408994056548721
2020-03-05,1005594.9171,1.0605124088759688
2020-03-06,1003473.1999,-0.2109912414950066
2020-03-07,1003473.1999,0.0
2020-03-08,1003473.1999,0.0
2020-03-09,1003473.1999,0.0
2020-03-10,1003473.1999,0.0
2020-03-11,1003473.1999,0.0
2020-03-12,1000097.1401,-0.33643746542871833
2020-03-13,993867.6733,-0.6228861727748836
2020-03-14,991097.9776,-0.27867851771490315
2020-03-15,991097.9776,0.0
2020-03-16,991097.9776,0.0
2020-03-17,982333.8611,-0.8842835620775702
2020-03-18,972405.761,-1.0106645503273781
2020-03-19,962478.612,-1.02088545730038
2020-03-20,970436.3092,0.8267921074593287
2020-03-21,962456.5743,-0.8222832167706362
2020-03-22,962456.5743,0.0
2020-03-23,962456.5743,0.0
2020-03-24,954445.6603,-0.832340306452406
2020-03-25,952698.4643,-0.1830587190737365
2020-03-26,946463.0608,-0.6544991656495913
2020-03-27,970959.8432,2.5882449526655638
2020-03-28,970959.8432,0.0
2020-03-29,970959.8432,0.0
2020-03-30,970959.8432,0.0
2020-03-31,974552.0999,0.36996964654696374
2020-04-01,983234.9049,0.8909533929372104
2020-04-02,978003.0014,-0.5321112456368793
2020-04-03,986969.229,0.9167893745893441
2020-04-04,1000233.742,1.3439641895866883
2020-04-05,1000233.742,0.0
2020-04-06,1000233.742,0.0
2020-04-07,1018450.144,1.821214505679003
2020-04-08,1007959.4472,-1.030064835456479
2020-04-09,1005737.2779,-0.22046217297462256
2020-04-10,1002201.9808,-0.3515129823348784
2020-04-11,1002201.9808,0.0
2020-04-12,1002201.9808,0.0
2020-04-13,1002201.9808,0.0
2020-04-14,1049004.1108,4.669929904014003
2020-04-15,1036311.0255,-1.2100129226681355
2020-04-16,1036311.0255,0.0
2020-04-17,1018001.606,-1.7667880635705902
2020-04-18,1017083.8961,-0.09014817801771269
2020-04-19,1017083.8961,0.0
2020-04-20,1017083.8961,0.0
2020-04-21,1016179.4861,-0.08892186804529967
2020-04-22,1028562.4077,1.2185762229391717
2020-04-23,1024382.049,-0.4064273269861918
2020-04-24,1022375.9017,-0.19583975548559396
2020-04-25,1011485.5543,-1.065199931051941
2020-04-26,1011485.5543,0.0
2020-04-27,1011485.5543,0.0
2020-04-28,1007876.8334,-0.35677433895705546
2020-04-29,1004972.1976,-0.28819352759617
2020-04-30,996748.6215,-0.8182889158166673
2020-05-01,988493.1789,-0.828237172535673
2020-05-02,1000966.0418,1.2618056620157692
2020-05-03,1000966.0418,0.0
2020-05-04,1000966.0418,0.0
2020-05-05,1015979.2309,1.499869972911605
2020-05-06,1012720.5079,-0.3207470094751086
2020-05-07,1012219.9992,-0.049422194583370604
2020-05-08,1009558.8466,-0.26290259055374854
2020-05-09,1008455.5547,-0.10928455569635398
2020-05-10,1008455.5547,0.0
2020-05-11,1008455.5547,0.0
2020-05-12,1021517.6815,1.2952605337064993
2020-05-13,1027205.413,0.5567922712456763
2020-05-14,1002187.9939,-2.435483573527464
2020-05-15,992231.7334,-0.9934523822476948
2020-05-16,1008260.7051,1.6154463882217085
2020-05-17,1008260.7051,0.0
2020-05-18,1008260.7051,0.0
2020-05-19,1008785.2251,0.052022259455997144
2020-05-20,1006405.9887,-0.2358516303372915
2020-05-21,1005824.884,-0.057740584468368716
2020-05-22,1005764.8286,-0.0059707610097214925
2020-05-23,1002595.3823,-0.3151279712586219
2020-05-24,1002595.3823,0.0
2020-05-25,1002595.3823,0.0
2020-05-26,1002595.3823,0.0
2020-05-27,1005162.8039,0.25607754088297074
2020-05-28,1007927.1033,0.27501011669697206
2020-05-29,997542.0665,-1.030336099307072
2020-05-30,1006055.9559,0.8534867536836854
2020-05-31,1006055.9559,0.0
2020-06-01,1006055.9559,0.0
2020-06-02,1016738.1935,1.0617935848751037
2020-06-03,1015290.9255,-0.14234421498596772
2020-06-04,1010712.7686,-0.45092069524264033
2020-06-05,1006772.5701,-0.3898435462982963
2020-06-06,1010123.0367,0.3327927974504874
2020-06-07,1010123.0367,0.0
2020-06-08,1010123.0367,0.0
2020-06-09,1009952.6719,-0.016865747419902988
2020-06-10,1014430.0147,0.443322041178118
2020-06-11,1011020.4291,-0.33610850927043856
2020-06-12,1068343.7739,5.669850296796541
2020-06-13,1077233.251,0.8320802083723322
2020-06-14,1077233.251,0.0
2020-06-15,1077233.251,0.0
2020-06-16,1083606.8529,0.5916640517811267
2020-06-17,1085193.4441,0.14641760484936928
2020-06-18,1085193.4441,0.0
2020-06-19,1085193.4441,0.0
2020-06-20,1081739.4861,-0.3182803968065251
2020-06-21,1081739.4861,0.0
2020-06-22,1081739.4861,0.0
2020-06-23,1082793.9278,0.09747649166449435
2020-06-24,1077601.0338,-0.4795828519791101
2020-06-25,1098079.3631,1.9003628112517656
2020-06-26,1096932.1002,-0.10447905120092305
2020-06-27,1117594.5086,1.8836542750670482
2020-06-28,1117594.5086,0.0
2020-06-29,1117594.5086,0.0
2020-06-30,1118896.6927,0.1165166874013357
2020-07-01,1134348.4563,1.3809821497204888
2020-07-02,1136301.6194,0.17218369621365692
2020-07-03,1130523.4957,-0.5085026370947987
2020-07-04,1130523.4957,0.0
2020-07-05,1130523.4957,0.0
2020-07-06,1130523.4957,0.0
2020-07-07,1127939.8079,-0.2285390626402206
2020-07-08,1127367.66,-0.05072503833916109
2020-07-09,1109942.9511,-1.5456101428348523
2020-07-10,1116380.6442,0.5800021607975436
2020-07-11,1129046.4039,1.1345377372675935
2020-07-12,1129046.4039,0.0
2020-07-13,1129046.4039,0.0
2020-07-14,1110586.1789,-1.635028014458395
2020-07-15,1116391.1795,0.5226969964410966
2020-07-16,1096847.4842,-1.7506135536428213
2020-07-17,1098268.5076,0.12955524085795922
2020-07-18,1089597.2228,-0.789541422702611
2020-07-19,1089597.2228,0.0
2020-07-20,1089597.2228,0.0
2020-07-21,1132601.987,3.946849652341089
2020-07-22,1127470.5946,-0.45306228126897885
2020-07-23,1140555.4296,1.1605477839217837
2020-07-24,1178657.1897,3.3406320386693222
2020-07-25,1192239.953,1.152393029856058
2020-07-26,1192239.953,0.0
2020-07-27,1192239.953,0.0
2020-07-28,1179058.8154,-1.1055775783081812
2020-07-29,1171495.6056,-0.6414616218644031
2020-07-30,1178223.2929,0.574281906636287
2020-07-31,1172128.5834,-0.5172796647907929
2020-08-01,1168118.4244,-0.34212620157830775
2020-08-02,1168118.4244,0.0
2020-08-03,1168118.4244,0.0
2020-08-04,1175379.3275,0.6215896392293807
2020-08-05,1179778.5686,0.3742826674820954
2020-08-06,1177163.8278,-0.221629793046918
2020-08-07,1182996.0343,0.4954456093761994
2020-08-08,1173441.0697,-0.8076920228776263
2020-08-09,1173441.0697,0.0
2020-08-10,1173441.0697,0.0
2020-08-11,1160991.5252,-1.060943307803508
2020-08-12,1170899.8117,0.8534331461457434
2020-08-13,1220327.0371,4.221302702939034
2020-08-14,1216434.2941,-0.3189917851243229
2020-08-15,1215131.5957,-0.10709155490917777
2020-08-16,1215131.5957,0.0
2020-08-17,1215131.5957,0.0
2020-08-18,1236566.3927,1.7639897666928972
2020-08-19,1226462.4005,-0.8171006635509737
2020-08-20,1223584.4705,-0.23465293341456972
2020-08-21,1240245.5262,1.3616596239728107
2020-08-22,1240860.043,0.04954799570073831
2020-08-23,1240860.043,0.0
2020-08-24,1240860.043,0.0
2020-08-25,1241772.8856,0.07356531505300357
2020-08-26,1242650.3856,0.07066509586219905
2020-08-27,1262174.0167,1.5711282373741309
2020-08-28,1247592.7669,-1.1552487697475633
2020-08-29,1258382.6301,0.8648545812597552
2020-08-30,1258382.6301,0.0
2020-08-31,1301740.6079,3.445532126945716
2020-09-01,1300910.2667,-0.0637869937344493
2020-09-02,1277440.0181,-1.804140470006177
2020-09-03,1257372.798,-1.5708933347686305
2020-09-04,1361483.4386,8.28001375292995
2020-09-05,1359498.5511,-0.1457885893963562
2020-09-06,1359498.5511,0.0
2020-09-07,1359498.5511,0.0
2020-09-08,1359498.5511,0.0
2020-09-09,1359498.5511,0.0
2020-09-10,1352894.8107,-0.48574824847417153
2020-09-11,1335083.0323,-1.3165678705489237
2020-09-12,1333563.4723,-0.11381764004462225
2020-09-13,1333563.4723,0.0
2020-09-14,1333563.4723,0.0
2020-09-15,1344729.8041,0.8373303582424496
2020-09-16,1338652.1843,-0.4519584366665885
2020-09-17,1339950.7394,0.09700466747297742
2020-09-18,1339950.7394,0.0
2020-09-19,1350542.274,0.7904420877996365
2020-09-20,1350542.274,0.0
2020-09-21,1350542.274,0.0
2020-09-22,1329582.9186,-1.5519214617342625
2020-09-23,1330831.6479,0.0939188735453067
2020-09-24,1336120.7063,0.3974250543519853
2020-09-25,1315635.9642,-1.5331505606799967
2020-09-26,1321735.1806,0.46359453267976747
2020-09-27,1321735.1806,0.0
2020-09-28,1321735.1806,0.0
2020-09-29,1321735.1806,0.0
2020-09-30,1315561.2401,-0.46710873635045225
2020-10-01,1322601.6908,0.5351670819569554
2020-10-02,1320802.8208,-0.1360099576851237
2020-10-03,1320802.8208,0.0
2020-10-04,1320802.8208,0.0
2020-10-05,1320802.8208,0.0
2020-10-06,1323017.4553,0.1676733623765747
2020-10-07,1327570.6788,0.34415445402931066
2020-10-08,1322671.0588,-0.369066602497492
2020-10-09,1320815.2269,-0.14030940555120885
2020-10-10,1322640.3685,0.13818296176701939
2020-10-11,1322640.3685,0.0
2020-10-12,1322640.3685,0.0
2020-10-13,1336810.1465,1.0713250810626462
2020-10-14,1334913.8664,-0.14185111513140836
2020-10-15,1324712.7793,-0.7641756788031695
2020-10-16,1322128.7529,-0.19506314428140437
2020-10-17,1310483.7153,-0.8807793926618235
2020-10-18,1310483.7153,0.0
